27,"T1",47.2,2.4,39.0,0.6,274.0,-0.2,217.8,-11.4,405.9,-31.9,437.6,11.4,-12.9,-0.1,-2,0.199,"AC","MA"
3,"T1",51.0,-1.4,46.1,-6.5,301.2,-27.4,235.0,-28.6,405.8,-31.8,496.1,-47.1,-11.1,0.1,0,0.199,"AC","AC"
7,"T1",54.8,-5.2,49.9,-10.3,341.5,-67.7,252.7,-46.3,417.0,-43.0,496.3,-47.3,-9.8,-0.3,0,0.077,"AC","AC"
32,"T1",56.0,-6.4,50.1,-10.5,276.0,-2.2,224.1,-17.7,409.2,-35.2,497.4,-48.4,-10.5,0.7,0,0.199,"AC","AC"
21,"T1",43.7,5.9,53.7,-14.1,259.8,14.0,270.8,-64.4,408.4,-34.4,480.0,-31.0,0.4,-0.5,0,-0.242,"AC","MA"
-18,"T1",41.9,7.7,43.6,-4.0,232.5,41.3,236.0,-29.6,361.0,13.0,399.4,49.6,-0.8,-0.3,0,0.000,"AC","AC"
23,"T1",54.8,7.4,52.4,-11.6,307.2,33.6,337.5,-34.5,410.1,-26.1,398.5,-72.9,-22.4,-0.5,0,-0.126,"AC","SB"
18,"T1",50.9,11.3,45.2,-4.4,273.6,67.2,288.4,14.6,416.5,-32.5,349.8,-24.2,-9.7,0.6,2,0.027,"AC","AC"
-4,"T1",43.9,18.3,58.7,-17.9,250.6,90.2,391.0,-88.0,351.5,32.5,380.0,-54.4,-21.4,0.3,0,-0.280,"AC","MW"
35,"T1",57.3,4.9,46.7,-5.9,334.7,6.1,283.3,19.7,410.8,-26.8,434.4,-108.8,-20.8,0.7,7,0.226,"AC","AC"
16,"T1",61.1,1.1,50.5,-9.7,375.0,-34.2,301.0,2.0,422.0,-38.0,434.6,-109.0,-19.5,0.3,0,0.104,"AC","AC"
13,"T1",57.4,4.8,39.7,1.1,344.2,-3.4,250.6,52.4,376.6,7.4,333.3,-7.7,-26.2,0.4,0,0.393,"AC","AC"
-5,"N",55.9,6.3,54.2,-13.4,322.0,18.8,446.9,-143.9,400.6,-16.6,289.5,36.1,2.6,-0.2,0,-0.143,"AC","AC"
-8,"T1",40.8,9.6,60.1,-3.5,191.9,-64.9,361.0,-55.4,472.1,137.9,399.7,31.9,0.7,-0.4,0,-0.353,"AC","AC"
4,"T1",56.4,-6.0,49.6,7.0,214.3,-87.3,258.6,47.0,550.5,59.5,426.5,5.1,-0.4,0.7,7,0.250,"AC","AC"
-39,"T1",50.0,0.4,62.1,-5.5,215.1,-88.1,448.2,-142.6,513.6,96.4,342.5,89.1,9.6,-0.4,0,-0.369,"AC","AC"
-11,"T1",51.4,-1.0,54.6,2.0,227.8,-100.8,284.6,21.0,523.8,86.2,487.4,-55.8,-13.8,0.5,-7,0.000,"AC","AC"
-4,"T1",52.3,7.9,60.3,-0.3,271.8,27.2,342.6,66.6,479.1,64.5,491.9,-31.9,10.1,0.1,0,-0.154,"AC","AC"
-10,"T1",49.9,10.3,56.5,3.5,285.0,14.0,375.5,33.7,458.1,85.5,424.7,35.3,2.2,0.1,0,-0.077,"AC","BE"
-5,"T1",54.9,5.3,63.8,-3.8,301.1,-2.1,500.0,-90.8,480.4,63.2,356.7,103.3,22.1,-0.5,0,-0.247,"AC","AC"
3,"T1",61.3,-1.1,60.3,-0.3,288.6,10.4,325.5,83.7,494.0,49.6,502.9,-42.9,-0.7,1.0,-5,0.122,"AC","AC"
3,"T1",61.3,-1.1,51.3,8.7,300.3,-1.3,310.4,98.8,517.3,26.3,440.7,19.3,12.1,0.6,0,0.372,"AC","AC"
12,"B",51.8,8.4,56.2,3.8,276.2,22.8,391.0,18.2,481.6,62.0,421.1,38.9,19.4,0.2,0,-0.154,"AC","BE"
3,"T1",54.2,13.4,55.9,-6.3,446.9,143.9,322.0,-18.8,289.5,-36.1,400.6,16.6,-2.6,0.2,0,0.143,"AC","AC"
17,"T1",50.9,16.7,48.6,1.0,391.0,199.8,284.4,18.8,300.7,-47.3,383.5,33.7,-13.1,0.5,2,0.170,"AC","AC"
5,"T1",49.4,18.2,56.6,-7.0,423.8,167.0,359.8,-56.6,293.8,-40.4,392.5,24.7,-8.9,0.0,0,0.016,"AC","AC"
3,"T1",60.0,7.6,51.1,-1.5,459.7,131.1,283.4,19.8,345.5,-92.1,480.2,-63.0,-23.4,0.9,0,0.369,"AC","AC"
-6,"T1",59.7,7.9,53.7,-4.1,421.6,169.2,312.6,-9.4,339.9,-86.5,409.8,7.4,-38.9,1.9,7,0.170,"AC","SE"
-10,"B",49.2,18.4,48.0,1.6,419.0,171.8,265.8,37.4,279.6,-26.2,430.7,-13.5,4.9,0.5,0,-0.060,"AC","BT"
-1,"T1",45.0,-2.4,63.2,-0.8,242.6,-31.0,336.8,-35.2,428.8,-7.4,481.2,9.8,-15.0,-1.4,0,-0.603,"AC","SB"
-21,"T1",39.2,3.4,60.0,2.4,209.0,2.6,285.2,16.4,415.2,6.2,437.4,53.6,-3.0,-2.0,0,-0.526,"AC","BE"
3,"T1",41.7,0.9,62.3,0.1,257.3,-45.7,321.2,-19.6,373.5,47.9,437.5,53.5,7.4,-0.9,0,-0.476,"AC","AC"
-11,"T1",47.6,-5.0,50.5,11.9,279.6,-68.0,249.9,51.7,395.3,26.1,416.0,75.0,-18.8,-0.5,0,-0.083,"AC","AC"
-27,"T1",36.9,5.7,63.0,-0.6,234.2,-22.6,359.0,-57.4,377.8,43.6,429.4,61.6,1.1,-1.1,-2,-0.603,"AC","AC"
-2,"T1",41.1,1.5,56.0,6.4,209.0,2.6,287.7,13.9,435.2,-13.8,432.5,58.5,-2.3,-0.3,0,-0.449,"AC","AC"
16,"T1",55.1,5.5,56.0,-11.6,289.6,-13.6,417.7,-173.1,470.5,53.3,334.0,80.6,12.0,-0.6,3,-0.093,"AC","AC"
1,"T1",44.8,15.8,53.3,-8.9,230.9,45.1,256.9,-12.3,441.6,82.2,496.5,-81.9,-64.1,-0.3,-7,0.077,"AC","B2"
-3,"T1",50.7,9.9,53.3,-8.9,289.5,-13.5,292.7,-48.1,424.7,99.1,399.3,15.3,9.4,-0.4,0,0.049,"AC","AC"
35,"T1",56.6,4.0,41.5,2.9,311.8,-35.8,221.4,23.2,446.5,77.3,377.8,36.8,-16.8,0.0,0,0.442,"AC","AC"
18,"T1",58.6,2.0,47.4,-3.0,290.8,-14.8,185.8,58.8,477.7,46.1,512.3,-97.7,2.4,-0.2,0,0.276,"AC","AC"
