1,"T1",42.2,9.8,48.4,-17.0,216.1,9.9,325.7,-109.9,418.9,63.5,396.0,9.8,3.3,1.0,2,0.154,"AC","AC"
7,"T1",40.7,11.3,52.5,-21.1,227.1,-1.1,249.8,-34.0,446.3,36.1,526.4,-120.6,-15.7,0.0,0,-0.077,"AC","MW"
19,"T1",37.0,15.0,41.5,-10.1,204.2,21.8,221.3,-5.5,369.4,113.0,384.7,21.1,-13.9,0.8,0,0.000,"AC","AC"
41,"T1",61.9,-9.9,34.0,-2.6,297.8,-71.8,198.1,17.7,446.8,35.6,380.9,24.9,-9.0,1.4,0,0.603,"AC","MA"
21,"T1",59.8,-7.8,30.6,0.8,281.0,-55.0,206.2,9.6,468.5,13.9,388.1,17.7,-27.5,1.8,0,0.769,"AC","AC"
22,"T1",47.8,4.2,37.5,-6.1,275.9,-49.9,238.1,-22.3,438.9,43.5,386.0,19.8,2.9,1.6,0,0.077,"AC","AC"
1,"B",46.1,5.9,43.9,-12.5,229.7,-3.7,434.9,-219.1,459.7,22.7,258.9,146.9,13.9,1.1,0,0.077,"AC","IN"
48,"T1",57.6,7.8,31.3,1.1,381.1,54.5,212.6,-6.4,363.9,22.3,365.5,-10.1,-15.8,-0.1,0,0.199,"AC","SB"
45,"T1",63.2,2.2,34.2,-1.8,390.6,45.0,216.4,-10.2,388.6,-2.4,357.4,-2.0,-22.4,1.0,0,0.365,"AC","AC"
51,"T1",74.4,-9.0,34.8,-2.4,443.2,-7.6,233.3,-27.1,450.9,-64.7,392.1,-36.7,-17.6,0.7,0,0.385,"AC","WA"
24,"T1",51.1,14.3,41.1,-8.7,322.6,113.0,265.5,-59.3,388.9,-2.7,347.3,8.1,-28.7,-0.1,-5,-0.027,"AC","AC"
-1,"T1",54.5,10.9,38.0,-5.6,380.7,54.9,233.3,-27.1,390.8,-4.6,360.8,-5.4,-0.4,0.6,2,-0.077,"AC","AC"
6,"T1",54.5,10.9,33.7,-1.3,368.3,67.3,222.8,-16.6,359.8,26.4,360.0,-4.6,-28.1,1.0,0,0.365,"AC","AC"
-3,"T1",51.4,14.0,42.8,-10.4,364.6,71.0,247.4,-41.2,383.1,3.1,428.4,-73.0,-21.1,0.3,7,0.000,"AC","SE"
-8,"B",61.1,4.3,42.9,-10.5,402.3,33.3,201.7,4.5,462.0,-75.8,454.4,-99.0,-20.7,-1.1,0,0.000,"AC","SE"
-37,"T1",32.7,-2.9,48.9,18.7,217.6,-21.0,267.9,68.1,355.4,15.0,384.6,70.0,37.8,-0.8,5,-0.417,"AC","AC"
-27,"T1",34.7,-4.9,60.3,7.3,190.8,5.8,264.5,71.5,383.5,-13.1,461.1,-6.5,11.2,-0.1,-2,-0.538,"AC","AC"
-5,"T1",30.4,-0.6,53.4,14.2,166.1,30.5,284.0,52.0,372.9,-2.5,424.8,29.8,12.6,-0.5,0,-0.538,"AC","AC"
-17,"T1",38.6,-8.8,55.8,11.8,254.3,-57.7,317.6,18.4,381.6,-11.2,428.7,25.9,30.4,-0.6,0,-0.333,"AC","SE"
