35,"T1",85.9,11.5,72.1,-18.5,356.0,-38.8,420.5,-50.7,678.3,96.1,623.3,-79.7,-32.2,1.2,-7,0.154,"B2","B2"
7,"T1",76.6,20.8,58.6,-5.0,289.8,27.4,370.4,-0.6,650.6,123.8,423.3,120.3,-7.7,0.7,0,0.154,"B2","B2"
34,"T1",70.8,26.6,66.3,-12.7,293.3,23.9,347.8,22.0,628.7,145.7,621.2,-77.6,3.2,1.7,7,0.154,"B2","B2"
3,"B",70.6,26.8,70.0,-16.4,243.0,74.2,395.5,-25.7,640.4,134.0,550.5,-6.9,-10.2,1.2,0,0.077,"B2","P1"
25,"T1",61.4,-5.2,45.5,-1.1,386.0,19.2,247.1,-54.7,468.6,-88.8,406.6,13.0,29.0,-0.7,0,0.282,"B2","CU"
1,"T1",48.5,7.7,52.3,-7.9,315.1,90.1,256.5,-64.1,390.8,-11.0,455.2,-35.6,10.1,0.2,0,-0.154,"B2","IN"
-38,"N",50.2,6.0,61.7,-17.3,337.3,67.9,259.1,-66.7,431.4,-51.6,559.2,-139.6,15.6,0.1,0,-0.154,"B2","B2"
-12,"T1",54.9,1.3,70.9,-26.5,387.5,17.7,254.8,-62.4,461.7,-81.9,597.0,-177.4,12.4,-1.6,0,-0.308,"B2","B2"
43,"T1",71.9,-15.7,44.5,-0.1,441.7,-36.5,255.6,-63.2,467.2,-87.4,377.2,42.4,13.7,0.4,7,0.449,"B2","B2"
32,"T1",67.3,-11.1,56.0,-11.6,461.4,-56.2,221.4,-29.0,416.7,-36.9,555.2,-135.6,-20.6,-0.1,0,0.199,"B2","B2"
-4,"T1",56.0,0.2,54.0,-9.6,333.8,71.4,281.7,-89.3,453.3,-73.5,361.3,58.3,4.7,-0.9,0,-0.154,"B2","B2"
11,"B",52.3,3.9,50.5,-6.1,331.3,73.9,251.0,-58.6,394.1,-14.3,456.4,-36.8,-34.1,0.0,0,0.077,"B2","P1"
32,"T1",62.2,16.0,54.0,2.4,317.5,80.9,215.6,-12.0,512.8,69.4,551.1,1.5,27.9,0.7,0,-0.077,"B2","CU"
30,"T1",72.3,5.9,48.4,8.0,357.8,40.6,215.1,-11.5,569.4,12.8,464.6,88.0,10.9,0.0,6,0.372,"B2","WA"
-1,"T1",65.9,12.3,76.9,-20.5,384.1,14.3,260.4,-56.8,562.9,19.3,663.5,-110.9,30.7,-2.2,0,-0.385,"B2","B2"
27,"T1",76.3,1.9,73.5,-17.1,396.6,1.8,337.4,-133.8,582.2,0.0,627.8,-75.2,-1.5,-1.0,0,-0.231,"B2","B2"
-7,"T1",62.6,15.6,61.0,-4.6,326.6,71.8,345.8,-142.2,543.7,38.5,507.8,44.8,32.8,-0.8,0,-0.077,"B2","B2"
54,"T1",82.9,-4.7,50.5,5.9,438.3,-39.9,261.2,-57.6,568.4,13.8,443.7,108.9,32.0,-0.2,0,0.372,"B2","B2"
-2,"T1",61.3,16.9,56.3,0.1,295.4,103.0,304.4,-100.8,500.9,81.3,466.2,86.4,18.3,-0.6,0,-0.077,"B2","B2"
1,"T1",59.0,8.6,70.9,7.5,272.6,-22.2,506.3,11.3,567.2,123.6,486.0,-32.4,16.2,0.1,0,-0.122,"B2","WA"
-5,"T1",62.0,5.6,78.3,0.1,227.0,23.4,458.0,59.6,621.7,69.1,517.9,-64.3,2.3,0.7,0,-0.122,"B2","B2"
-7,"T1",61.7,5.9,71.0,7.4,256.4,-6.0,444.3,73.3,608.8,82.0,378.3,75.3,25.3,-0.8,0,-0.353,"B2","B2"
-34,"T1",63.2,4.4,61.9,16.5,318.7,-68.3,433.0,84.6,579.4,111.4,439.1,14.5,28.7,1.0,0,-0.045,"B2","B2"
-60,"T1",60.6,7.0,87.9,-9.5,310.1,-59.7,417.4,100.2,617.2,73.6,614.0,-160.4,33.0,-1.5,0,-0.506,"B2","B2"
-24,"N",71.0,-3.4,84.5,-6.1,322.6,-72.2,494.4,23.2,636.5,54.3,578.3,-124.7,0.8,-0.3,0,-0.353,"B2","B2"
45,"T1",72.1,-5.5,34.5,6.1,398.1,-41.1,210.6,-18.2,414.8,-0.4,424.5,97.9,11.8,1.6,0,0.686,"BE","MA"
30,"T1",58.0,8.6,48.5,-7.9,309.7,47.3,201.0,-8.6,430.9,-16.5,501.2,21.2,30.8,-0.2,0,0.154,"BE","AC"
9,"T1",53.4,13.2,42.2,-1.6,279.0,78.0,217.7,-25.3,434.6,-20.2,472.7,49.7,16.8,1.0,7,0.231,"BE","BE"
-3,"T1",60.1,6.5,57.9,-17.3,323.3,33.7,218.9,-26.5,410.7,3.7,608.0,-85.6,2.2,0.8,0,0.000,"BE","BE"
8,"T1",57.6,9.0,44.5,-3.9,264.2,92.8,214.7,-22.3,488.2,-73.8,455.9,66.5,1.3,0.2,0,0.353,"BE","BE"
-4,"T1",53.6,-5.2,47.0,1.6,312.0,-75.0,259.9,-88.5,428.7,-39.3,493.3,68.7,13.3,1.6,0,-0.045,"BE","B2"
-7,"T1",52.9,-4.5,59.9,-11.3,338.2,-101.2,206.9,-35.5,409.7,-20.3,618.3,-56.3,-0.6,0.9,0,-0.122,"BE","MA"
6,"T1",46.9,1.5,53.5,-4.9,225.8,11.2,268.9,-97.5,438.7,-49.3,530.6,31.4,1.5,0.5,-7,0.000,"BE","BE"
7,"T1",52.7,-4.3,48.5,0.1,246.7,-9.7,206.1,-34.7,453.0,-63.6,508.8,53.2,-11.6,0.5,3,0.000,"BE","BE"
-14,"T1",44.3,4.1,46.2,2.4,219.0,18.0,207.2,-35.8,422.1,-32.7,492.5,69.5,15.5,0.8,7,-0.122,"BE","BE"
18,"T1",42.5,5.9,50.7,-2.1,260.3,-23.3,183.5,-12.1,367.0,22.4,522.2,39.8,12.2,0.3,0,-0.276,"BE","BE"
-7,"T1",41.4,2.4,45.1,-4.9,239.6,3.4,246.1,-45.1,438.1,-15.1,442.3,12.5,-32.0,-0.4,0,-0.077,"BE","SB"
-4,"T1",50.5,-6.7,41.9,-1.7,271.3,-28.3,220.6,-19.6,466.7,-43.7,440.7,14.1,11.3,-0.2,7,0.000,"BE","CU"
2,"T1",40.2,3.6,46.5,-6.3,263.3,-20.3,198.3,2.7,383.8,39.2,468.6,-13.8,-3.3,-0.5,0,-0.154,"BE","BE"
17,"T1",50.4,-6.6,44.3,-4.1,249.7,-6.7,220.9,-19.9,469.8,-46.8,455.2,-0.4,-27.1,-0.3,0,0.122,"BE","BE"
-7,"T1",44.7,-0.9,44.3,-4.1,238.4,4.6,240.8,-39.8,445.2,-22.2,437.2,17.6,-0.7,0.0,0,0.077,"BE","BE"
19,"T1",53.6,-5.2,45.0,0.6,321.5,-40.9,271.9,-38.1,413.5,6.1,443.9,23.5,-5.4,0.1,0,0.212,"BE","MA"
-3,"T1",44.9,3.5,52.0,-6.4,279.2,1.4,277.3,-43.5,415.6,4.0,486.3,-18.9,-26.3,1.0,0,-0.154,"BE","IN"
27,"T1",46.9,1.5,52.0,-6.4,247.6,33.0,300.1,-66.3,453.8,-34.2,483.3,-15.9,-13.3,-0.3,0,0.045,"BE","BE"
-12,"T1",44.4,4.0,47.8,-2.2,253.8,26.8,254.5,-20.7,447.2,-27.6,406.9,60.5,-20.8,-0.8,0,-0.154,"BE","P1"
15,"T1",48.5,-0.1,47.0,-1.4,226.0,54.6,235.4,-1.6,490.8,-71.2,428.4,39.0,-14.8,-0.8,0,0.045,"BE","BE"
-3,"T1",44.5,3.9,56.1,-10.5,236.5,44.1,295.4,-61.6,471.0,-51.4,440.9,26.5,-16.1,-1.0,-4,-0.308,"BE","BE"
13,"T1",52.7,-4.3,47.0,-1.4,268.5,12.1,237.3,-3.5,468.1,-48.5,461.5,5.9,-26.4,-0.3,1,0.045,"BE","BE"
12,"T1",48.5,4.3,48.8,-12.2,239.8,-44.2,342.1,-58.5,460.2,22.2,421.3,-76.7,-7.0,0.4,7,-0.022,"BE","MA"
24,"T1",49.2,3.6,42.5,-5.9,214.7,-19.1,282.1,1.5,474.9,7.5,382.1,-37.5,2.6,0.5,-2,0.231,"BE","BE"
1,"T1",55.3,-2.5,48.0,-11.4,284.7,-89.1,454.1,-170.5,468.1,14.3,258.1,86.5,36.4,-0.3,0,0.276,"BE","IN"
-10,"T1",53.2,-0.4,55.9,-19.3,242.6,-47.0,264.5,19.1,444.7,37.7,519.1,-174.5,-11.3,0.3,0,-0.077,"BE","BE"
3,"T1",49.1,3.7,47.5,-10.9,205.1,-9.5,325.0,-41.4,485.2,-2.8,421.9,-77.3,-10.7,0.2,-7,0.276,"BE","BE"
17,"T1",46.7,6.1,51.6,-15.0,194.0,1.6,320.3,-36.7,502.4,-20.0,379.5,-34.9,-13.5,-0.5,0,-0.077,"BE","BE"
30,"T1",63.9,-5.5,48.0,-2.6,409.2,-42.8,245.7,-31.1,533.9,-34.7,485.0,3.0,0.8,0.3,0,-0.083,"BE","MA"
28,"T1",59.5,-1.1,49.3,-3.9,373.0,-6.6,262.2,-47.6,501.3,-2.1,469.6,18.4,19.6,0.9,0,0.000,"BE","CU"
-3,"T1",49.5,8.9,56.0,-10.6,279.4,87.0,285.8,-71.2,510.8,-11.6,451.2,36.8,-2.8,-0.7,0,-0.353,"BE","BE"
-3,"T1",49.3,9.1,49.2,-3.8,345.1,21.3,253.0,-38.4,447.6,51.6,476.1,11.9,26.0,0.5,1,-0.083,"BE","AC"
