-2,"T1",57.5,-4.9,59.7,-4.3,277.6,-0.8,363.8,-106.0,506.0,-103.2,437.9,23.1,19.7,-1.0,0,0.000,"B2","B2"
-3,"T1",49.9,2.7,51.2,4.2,238.6,38.2,239.2,18.6,450.3,-47.5,453.3,7.7,-9.2,-0.7,0,-0.084,"B2","B2"
8,"T1",55.5,-2.9,58.5,-3.1,289.7,-12.9,334.2,-76.4,418.4,-15.6,455.0,6.0,2.8,-0.4,0,-0.129,"B2","B2"
27,"N",56.0,5.6,53.7,4.7,392.5,18.1,344.5,-41.9,416.2,32.8,393.9,40.1,-2.1,-0.5,0,0.083,"B2","SB"
-10,"T1",60.5,1.1,58.8,-0.4,336.1,74.5,351.3,-48.7,478.8,-29.8,414.4,19.6,29.0,0.0,2,0.038,"B2","MW"
31,"T1",54.0,7.6,45.1,13.3,348.8,61.8,269.5,33.1,408.3,40.7,383.9,50.1,16.8,0.7,0,0.220,"B2","SB"
-31,"T1",47.2,14.4,79.4,-21.0,336.2,74.4,426.2,-123.6,396.5,52.5,454.2,-20.2,4.4,-0.7,0,-0.417,"B2","B2"
3,"T1",50.0,11.6,57.4,1.0,308.0,102.6,262.0,40.6,466.8,-17.8,456.7,-22.7,22.0,-1.2,0,0.000,"B2","B2"
17,"T1",51.8,9.8,53.9,4.5,329.6,81.0,247.3,55.3,432.4,16.6,441.3,-7.3,17.2,0.1,0,-0.083,"B2","B2"
15,"T1",57.3,4.3,50.7,7.7,367.0,43.6,261.2,41.4,440.8,8.2,425.0,9.0,16.2,-0.5,0,0.129,"B2","B2"
28,"T1",53.4,-4.0,45.5,-3.5,229.5,-37.5,321.8,-73.2,477.0,-28.4,369.2,46.6,3.5,0.0,-2,0.303,"B2","AC"
1,"T1",46.8,2.6,45.3,-3.3,281.2,-89.2,241.1,7.5,377.1,71.5,426.9,-11.1,-6.3,0.2,-1,0.212,"B2","BE"
7,"T1",43.9,5.5,49.2,-7.2,198.7,-6.7,235.0,13.6,466.6,-18.0,447.6,-31.8,4.8,-1.3,6,0.083,"B2","B2"
-3,"T1",43.5,5.9,60.4,-18.4,251.4,-59.4,231.3,17.3,404.7,43.9,596.7,-180.9,-35.1,-0.9,0,-0.083,"B2","B2"
-7,"T1",47.8,1.6,47.9,-5.9,186.6,5.4,301.8,-53.2,440.4,8.2,385.5,30.3,-10.9,-0.1,0,0.000,"B2","B2"
2,"T1",52.4,-3.0,47.3,-5.3,224.9,-32.9,262.7,-14.1,454.8,-6.2,409.3,6.5,-20.0,0.3,0,0.212,"B2","B2"
-7,"T1",45.5,8.3,56.3,-10.1,285.4,69.6,282.8,-101.6,398.8,-43.6,423.9,8.3,-2.3,-1.8,0,-0.250,"B2","MW"
16,"T1",50.4,3.4,56.2,-10.0,342.5,12.5,256.6,-75.4,360.9,-5.7,452.3,-20.1,14.9,-1.5,-2,-0.026,"B2","CU"
22,"T1",54.6,-0.8,49.4,-3.2,306.4,48.6,229.0,-47.8,408.1,-52.9,417.5,14.7,-9.1,0.4,7,0.212,"B2","B2"
-33,"N",43.3,10.5,73.3,-27.1,308.4,46.6,365.5,-184.3,349.6,5.6,453.3,-21.1,-1.9,-0.7,0,-0.333,"B2","B2"
7,"T1",53.4,0.4,44.6,1.6,339.2,15.8,200.5,-19.3,393.9,-38.7,424.1,8.1,9.9,-0.5,0,0.212,"B2","B2"
6,"T1",58.1,-4.3,55.1,-8.9,316.7,38.3,325.5,-144.3,482.2,-127.0,423.5,8.7,10.6,-0.6,7,0.212,"B2","B2"
28,"T1",58.2,-4.4,43.3,2.9,383.0,-28.0,244.5,-63.3,391.8,-36.6,387.0,45.2,3.7,1.3,0,0.303,"B2","B2"
3,"B",50.1,3.7,57.6,-11.4,311.4,43.6,224.9,-43.7,401.4,-46.2,520.6,-88.4,-24.8,-1.2,0,-0.167,"B2","P1"
10,"T1",45.4,-5.0,55.8,6.8,341.1,-33.3,398.7,12.3,362.6,-20.8,391.1,37.3,-12.1,-1.8,2,-0.136,"B2","SB"
-34,"T1",43.8,-3.4,54.8,7.8,254.1,53.7,315.8,95.2,419.8,-78.0,437.0,-8.6,-22.0,-1.6,7,-0.175,"B2","B2"
-7,"T1",49.4,-9.0,62.1,0.5,305.2,2.6,410.8,0.2,387.9,-46.1,438.7,-10.3,-10.0,-1.3,0,-0.220,"B2","B2"
-19,"T1",36.6,3.8,81.5,-18.9,284.8,23.0,480.4,-69.4,342.9,-1.1,451.4,-23.0,-5.6,-2.0,0,-0.636,"B2","B2"
7,"T1",39.0,1.4,70.7,-8.1,309.3,-1.5,312.5,98.5,351.3,-9.5,603.0,-174.6,-27.9,-2.1,7,-0.386,"B2","B2"
57,"T1",77.8,22.6,42.4,-9.6,455.4,94.4,385.2,-123.4,427.4,47.0,304.4,39.6,3.5,1.0,0,0.455,"B2","SB"
41,"T1",90.8,9.6,38.3,-5.5,486.9,62.9,365.1,-103.3,479.7,-5.3,275.3,68.7,8.1,2.1,0,0.909,"B2","CU"
25,"T1",73.8,26.6,39.9,-7.1,375.1,174.7,241.2,20.6,486.1,-11.7,394.8,-50.8,-16.4,0.4,0,0.462,"B2","B2"
35,"T1",69.0,31.4,55.8,-23.0,430.3,119.5,237.9,23.9,417.6,56.8,560.8,-216.8,-22.3,-0.1,0,0.250,"B2","B2"
52,"T1",72.2,28.2,38.8,-6.0,358.2,191.6,264.9,-3.1,457.2,17.2,367.7,-23.7,-5.9,1.2,0,0.417,"B2","B2"
3,"B",73.0,27.4,65.5,-32.7,405.4,144.4,390.9,-129.1,467.6,6.8,491.8,-147.8,22.7,-1.0,0,0.077,"B2","P1"
58,"T1",57.5,6.5,52.0,10.4,377.5,92.3,271.4,7.0,457.4,-42.6,480.7,128.5,11.6,0.0,7,0.000,"B2","CU"
3,"T1",58.5,5.5,52.7,9.7,396.6,73.2,249.1,29.3,423.7,-8.9,512.6,96.6,-0.7,0.1,-5,0.000,"B2","B2"
39,"T1",63.3,0.7,51.4,11.0,440.4,29.4,293.1,-14.7,421.6,-6.8,475.5,133.7,-6.9,1.9,0,0.091,"B2","B2"
-28,"T1",51.2,12.8,59.4,3.0,337.6,132.2,249.9,28.5,449.7,-34.9,544.3,64.9,5.1,-0.6,0,-0.129,"B2","B2"
-11,"T1",48.4,15.6,81.4,-19.0,365.8,104.0,414.1,-135.7,379.4,35.4,541.8,67.4,-12.5,-0.1,0,-0.545,"B2","B2"
53,"T1",68.8,10.0,42.2,-4.6,270.8,-56.8,277.9,32.9,600.6,177.0,416.3,-55.5,13.3,1.4,7,0.295,"B2","SB"
13,"T1",61.4,17.4,41.2,-3.6,190.3,23.7,289.4,21.4,608.8,168.8,376.1,-15.3,16.4,1.3,-7,0.167,"B2","B2"
39,"T1",67.1,11.7,45.1,-7.5,235.9,-21.9,293.8,17.0,619.3,158.3,381.8,-21.0,15.1,1.2,0,0.295,"B2","B2"
39,"T1",70.6,8.2,50.8,-13.2,246.2,-32.2,390.3,-79.5,693.4,84.2,387.8,-27.0,34.8,0.2,0,0.295,"B2","B2"
2,"T1",62.5,16.3,45.7,-8.1,197.6,16.4,332.9,-22.1,604.9,172.7,358.0,2.8,24.2,0.8,0,0.083,"B2","B2"
-3,"B",50.1,28.7,40.7,-3.1,201.3,12.7,297.9,12.9,549.6,228.0,396.8,-36.0,49.4,0.0,0,-0.083,"B2","SE"
2,"T1",44.3,-9.3,53.2,9.6,323.2,-74.2,303.6,57.2,409.9,-10.1,444.0,-1.4,8.0,-1.6,0,0.000,"BE","MA"
11,"T1",36.7,-1.7,56.1,6.7,263.2,-14.2,355.2,5.6,358.4,41.4,370.8,71.8,10.4,-1.1,-1,-0.091,"BE","BE"
-24,"T1",41.3,-6.3,74.8,-12.0,238.5,10.5,368.9,-8.1,409.9,-10.1,514.9,-72.3,-21.6,-1.2,0,-0.386,"BE","BE"
-38,"T1",35.3,-0.3,63.5,-0.7,234.2,14.8,452.8,-92.0,401.0,-1.2,337.8,104.8,15.3,-1.9,4,-0.553,"BE","BE"
38,"T1",54.4,-5.0,29.2,9.2,364.4,-14.8,246.6,30.8,323.1,-24.1,329.0,-12.0,-29.8,1.8,0,0.364,"BE","MA"
19,"T1",51.5,-2.1,33.0,5.4,362.1,-12.5,245.2,32.2,335.0,-36.0,309.3,7.7,0.9,0.8,0,0.364,"BE","BE"
-2,"T1",50.3,-0.9,47.9,-9.5,307.8,41.8,301.0,-23.6,388.8,-89.8,393.3,-76.3,-13.1,0.6,0,-0.129,"BE","BE"
5,"T1",42.7,6.7,42.2,-3.8,321.3,28.3,341.7,-64.3,314.9,-15.9,303.1,13.9,-20.9,0.0,7,-0.045,"BE","BE"
-10,"T1",48.5,0.9,62.6,-24.2,288.8,60.8,327.2,-49.8,359.5,-60.5,452.1,-135.1,-32.0,-0.1,0,-0.295,"BE","BE"
36,"T1",76.6,10.2,50.4,-2.8,296.5,80.5,236.5,-8.5,592.3,-5.1,506.5,-86.5,7.3,1.8,6,0.295,"BE","P1"
51,"T1",74.2,12.6,37.3,10.3,406.6,-29.6,228.5,-0.5,470.2,117.0,387.8,32.2,2.3,1.2,-2,0.568,"BE","SB"
55,"T1",69.6,17.2,41.8,5.8,326.7,50.3,215.5,12.5,504.6,82.6,424.3,-4.3,4.2,0.6,0,0.295,"BE","AC"
22,"T1",65.5,21.3,48.1,-0.5,373.7,3.3,230.8,-2.8,446.4,140.8,429.0,-9.0,12.3,0.9,0,0.295,"BE","BE"
51,"T1",69.0,17.8,52.5,-4.9,321.5,55.5,276.3,-48.3,532.9,54.3,444.8,-24.8,18.9,0.7,2,0.167,"BE","BE"
24,"T1",70.2,16.6,37.6,10.0,375.8,1.2,220.5,7.5,479.1,108.1,360.8,59.2,32.9,0.9,7,0.659,"BE","BE"
-21,"T1",48.8,-0.2,58.8,-14.6,249.1,-15.5,332.3,38.1,483.6,-45.6,483.1,-177.5,22.2,-1.2,0,-0.295,"BE","IN"
18,"T1",55.7,-7.1,39.6,4.6,297.2,-63.6,309.7,60.7,440.3,-2.3,352.7,-47.1,9.3,0.3,-2,0.091,"BE","BE"
14,"T1",42.3,6.3,45.1,-0.9,263.3,-29.7,388.2,-17.8,384.4,53.6,297.4,8.2,-1.2,-0.8,-7,-0.045,"BE","BE"
17,"T1",51.1,-2.5,35.9,8.3,304.1,-70.5,291.7,78.7,404.5,33.5,303.6,2.0,20.6,0.0,0,0.364,"BE","BE"
24,"T1",43.5,5.1,46.8,-2.6,255.5,-21.9,360.0,10.4,377.5,60.5,302.3,3.3,19.7,-0.8,-1,0.000,"BE","BE"
8,"T1",50.8,6.6,49.9,1.3,347.5,-22.9,249.8,16.2,387.6,82.0,458.3,20.3,-6.6,0.2,7,0.129,"BE","BE"
-13,"T1",46.5,10.9,57.7,-6.5,272.0,52.6,405.4,-139.4,435.9,33.7,355.8,122.8,18.0,-1.4,1,-0.333,"BE","BE"
10,"T1",54.8,2.6,59.8,-8.6,316.9,7.7,451.7,-185.7,457.6,12.0,355.8,122.8,37.7,0.3,0,-0.083,"BE","IN"
-14,"T1",46.7,10.7,48.6,2.6,308.8,15.8,336.0,-70.0,400.2,69.4,383.9,94.7,-7.8,-0.6,-7,0.083,"BE","BE"
35,"T1",60.1,-2.7,43.1,8.1,342.7,-18.1,257.5,8.5,456.1,13.5,439.2,39.4,2.7,0.5,7,0.220,"BE","BE"
