13,"T1",41.4,-4.4,40.8,-1.8,225.1,30.7,196.4,-30.8,380.7,-38.3,427.7,26.1,-0.6,0.6,-2,0.122,"AC","MA"
-19,"T1",39.1,-2.1,53.4,-14.4,283.8,-28.0,281.5,-115.9,376.8,-34.4,430.5,23.3,-0.9,-0.8,7,-0.247,"AC","AC"
-18,"T1",38.7,-1.7,45.8,-6.8,270.1,-14.3,209.4,-43.8,386.3,-43.9,480.0,-26.2,-3.8,0.5,0,-0.077,"AC","IN"
-3,"T1",40.7,-3.7,51.7,-12.7,252.4,3.4,221.0,-55.4,399.0,-56.6,441.6,12.2,-35.0,-0.5,0,-0.154,"AC","AC"
6,"T1",37.3,-0.3,43.5,-4.5,256.4,-0.6,221.8,-56.2,363.0,-20.6,422.5,31.3,-23.2,0.9,0,0.077,"AC","AC"
4,"T1",46.7,-9.7,44.8,-5.8,331.6,-75.8,222.1,-56.5,363.6,-21.2,492.4,-38.6,-39.0,1.2,0,0.205,"AC","AC"
-7,"B",39.9,-2.9,60.5,-21.5,248.2,7.6,375.0,-209.4,414.5,-72.1,453.8,0.0,-3.0,0.3,0,-0.390,"AC","WA"
25,"T1",53.7,-5.7,42.7,-5.1,323.9,-45.9,330.7,-73.7,405.1,-13.9,364.9,18.7,18.5,-0.1,0,0.212,"AC","SB"
-9,"T1",44.7,3.3,45.1,-7.5,311.8,-33.8,311.0,-54.0,346.1,45.1,430.6,-47.0,-0.3,0.3,5,-0.077,"AC","AC"
24,"T1",46.2,1.8,51.0,-13.4,263.5,14.5,266.7,-9.7,423.4,-32.2,406.5,-22.9,-11.8,-1.4,-7,-0.231,"AC","AC"
14,"T1",49.2,-1.2,44.8,-7.2,308.7,-30.7,451.8,-194.8,397.5,-6.3,275.7,107.9,26.0,0.2,0,0.000,"AC","AC"
1,"T1",45.3,2.7,50.6,-13.0,253.3,24.7,251.8,5.2,420.7,-29.5,473.0,-89.4,25.8,-0.8,-2,-0.231,"AC","AC"
-22,"T1",47.1,0.9,49.7,-12.1,251.4,26.6,282.9,-25.9,437.5,-46.3,430.2,-46.6,31.6,-0.3,0,-0.181,"AC","SE"
-5,"B",44.0,4.0,42.9,-5.3,264.6,13.4,273.3,-16.3,387.9,3.3,356.3,27.3,13.2,-0.1,0,-0.154,"AC","BE"
-49,"T1",38.7,11.7,71.1,-0.3,220.2,-0.2,391.2,25.4,447.5,95.1,503.0,-19.4,13.9,-1.8,0,-0.519,"AC","SE"
-14,"T1",49.5,0.9,62.0,8.8,249.2,-29.2,459.9,-43.3,470.4,72.2,319.9,163.7,11.6,-2.1,0,-0.288,"AC","IN"
-15,"T1",45.9,4.5,61.7,9.1,282.8,-62.8,390.8,25.8,421.8,120.8,480.6,3.0,-24.3,-0.3,7,-0.288,"AC","AC"
