193,Oregon State,/cfb/schools/oregon-state/,1916,2012,95,974,430,508,36,.460,13,8,5,0,.615,1.95,5.06,9,5,W-L adjusted to 432-506-36 by NCAA (more,/cfb/friv/forfeits.cgi),
194,Pacific,/cfb/schools/pacific/,1943,1995,47,498,209,280,9,.429,2,1,1,0,.500,-7.78,-5.15,1,0,W-L adjusted to 210-279-9 by NCAA (more,/cfb/friv/forfeits.cgi),
195,Penn State,/cfb/schools/penn-state/,1889,2012,119,1195,805,353,37,.689,44,27,15,2,.636,9.06,4.27,40,3,W-L adjusted to 693-353-37 by NCAA (more,/cfb/friv/forfeits.cgi),
196,Pennsylvania,/cfb/schools/pennsylvania/,1876,1981,105,1027,618,369,40,.621,1,0,1,0,.000,3.32,2.23,7,1,,
197,Phillips,/cfb/schools/phillips/,1920,1921,2,19,7,8,4,.474,,,,,,-6.92,-0.91,0,0,,
198,Pittsburgh,/cfb/schools/pittsburgh/,1905,2012,108,1103,628,438,37,.586,28,12,16,0,.429,7.51,6.23,19,2,W-L adjusted to 629-437-37 by NCAA (more,/cfb/friv/forfeits.cgi),
199,Portland,/cfb/schools/portland/,1946,1947,2,19,3,15,1,.184,,,,,,-20.88,-9.37,0,0,,
200,Prairie View A&amp;M,/cfb/schools/prairie-view-am/,1977,1977,1,11,3,8,0,.273,,,,,,-19.35,-9.69,0,0,,
201,Presbyterian,/cfb/schools/presbyterian/,1915,1945,16,127,58,63,6,.480,,,,,,-5.55,-1.09,0,0,,
202,Princeton,/cfb/schools/princeton/,1869,1981,109,918,637,233,48,.720,,,,,,6.02,1.19,4,5,,
203,Purdue,/cfb/schools/purdue/,1892,2012,121,1127,575,504,48,.531,16,9,7,0,.563,6.15,6.80,17,8,W-L adjusted to 576-503-48 by NCAA (more,/cfb/friv/forfeits.cgi),
204,Quantico Marines,/cfb/schools/quantico-marines/,1965,1965,1,10,6,4,0,.600,,,,,,-6.22,-11.46,0,0,,
205,Randolph Field,/cfb/schools/randolph-field/,1944,1944,1,12,12,0,0,1.000,,,,,,16.18,-2.41,1,0,,
206,Regis (CO),/cfb/schools/regis-co/,1924,1930,3,25,9,16,0,.360,,,,,,-12.84,-5.01,0,0,,
207,Rhodes,/cfb/schools/rhodes/,1939,1939,1,9,3,5,1,.389,,,,,,-5.39,-0.50,0,0,,
208,Rice,/cfb/schools/rice/,1914,2012,99,1023,428,563,32,.434,9,5,4,0,.556,0.51,4.71,8,6,W-L adjusted to 429-562-32 by NCAA (more,/cfb/friv/forfeits.cgi),
209,Richmond,/cfb/schools/richmond/,1909,1983,58,566,233,305,28,.436,2,1,1,0,.500,-8.49,-4.66,0,4,,
210,Rutgers,/cfb/schools/rutgers/,1869,2012,98,891,444,425,22,.511,7,5,2,0,.714,-3.11,-2.05,4,0,W-L adjusted to 445-424-22 by NCAA (more,/cfb/friv/forfeits.cgi),
211,Saint Louis,/cfb/schools/saint-louis/,1907,1949,18,173,82,78,13,.512,,,,,,-6.34,-4.49,0,0,,
212,Saint Mary's (CA),/cfb/schools/saint-marys-ca/,1930,1950,20,182,101,70,11,.585,3,1,2,0,.333,2.65,2.25,1,0,,
213,Saint Mary's (CA) Pre-Flight,/cfb/schools/saint-marys-ca-pre-flight/,1942,1944,3,26,13,11,2,.538,,,,,,2.46,0.38,1,0,,
214,Samford,/cfb/schools/samford/,1907,1924,11,95,27,57,11,.342,,,,,,-8.87,2.09,0,0,,
215,San Diego State,/cfb/schools/san-diego-state/,1969,2012,44,499,260,231,8,.529,6,2,4,0,.333,-0.27,-0.81,1,6,W-L adjusted to 261-230-8 by NCAA (more,/cfb/friv/forfeits.cgi),
216,San Francisco,/cfb/schools/san-francisco/,1932,1951,18,163,77,76,10,.503,,,,,,-0.88,-0.31,1,0,,
217,San Jose State,/cfb/schools/san-jose-state/,1950,2012,63,678,300,364,14,.453,6,3,3,0,.500,-5.53,-2.97,0,8,W-L adjusted to 301-363-14 by NCAA (more,/cfb/friv/forfeits.cgi),
218,Santa Clara,/cfb/schools/santa-clara/,1932,1952,18,163,98,54,11,.635,3,3,0,0,1.000,6.37,4.55,6,0,,
219,Second Air Force,/cfb/schools/second-air-force/,1944,1944,1,15,10,4,1,.700,,,,,,12.49,1.28,1,0,,
220,Sewanee,/cfb/schools/sewanee/,1902,1941,40,339,161,155,23,.509,,,,,,0.46,4.29,0,0,,
221,Simpson,/cfb/schools/simpson/,1902,1903,2,10,3,7,0,.300,,,,,,-5.53,7.20,0,0,,
222,South Alabama,/cfb/schools/south-alabama/,2012,2012,1,0,,,,,0,0,0,0,,,,0,0,,
223,South Carolina,/cfb/schools/south-carolina/,1903,2012,105,1072,521,510,41,.505,17,5,12,0,.294,1.82,3.32,7,1,W-L adjusted to 522-509-41 by NCAA (more,/cfb/friv/forfeits.cgi),
224,South Florida,/cfb/schools/south-florida/,2000,2012,13,144,88,56,0,.611,6,4,2,0,.667,2.13,-1.42,0,0,,
225,Southern,/cfb/schools/southern/,1977,1977,1,11,3,7,1,.318,,,,,,-15.39,-8.46,0,0,,
226,Southern California,/cfb/schools/southern-california/,1922,2012,91,1007,695,272,40,.710,48,32,16,0,.667,14.37,7.77,45,37,W-L adjusted to 681-272-40 by NCAA (more,/cfb/friv/forfeits.cgi),
227,Southern Illinois,/cfb/schools/southern-illinois/,1972,1985,14,156,68,85,3,.446,,,,,,-11.97,-9.12,0,0,,
228,Southern Methodist,/cfb/schools/southern-methodist/,1916,2012,95,1001,459,488,54,.486,14,6,7,1,.464,2.60,4.50,11,10,,
229,Southern Mississippi,/cfb/schools/southern-mississippi/,1963,2012,50,557,323,228,6,.585,18,10,8,0,.556,1.69,-0.81,3,5,W-L adjusted to 326-225-6 by NCAA (more,/cfb/friv/forfeits.cgi),
230,Southwestern (TX),/cfb/schools/southwestern-tx/,1910,1921,12,78,23,49,6,.333,,,,,,-7.10,3.55,0,0,,
231,Spring Hill,/cfb/schools/spring-hill/,1919,1922,3,23,11,11,1,.500,,,,,,-3.17,2.01,0,0,,
232,Springfield,/cfb/schools/springfield/,1891,1892,2,21,9,11,1,.452,,,,,,-0.79,4.74,0,0,,
233,Stanford,/cfb/schools/stanford/,1918,2012,92,960,508,418,34,.547,22,10,11,1,.477,6.44,6.30,15,11,,
234,Stevens,/cfb/schools/stevens/,1872,1891,19,123,36,74,13,.346,,,,,,-4.24,1.48,0,0,,
235,Swarthmore,/cfb/schools/swarthmore/,1888,1912,8,65,40,24,1,.623,,,,,,3.32,3.25,0,0,,
236,Syracuse,/cfb/schools/syracuse/,1899,2012,111,1118,634,443,41,.585,23,13,9,1,.587,4.57,3.15,15,4,,
237,Tampa,/cfb/schools/tampa/,1966,1974,7,73,43,30,0,.589,1,1,0,0,1.000,-3.51,-6.69,0,0,,
238,Temple,/cfb/schools/temple/,1930,2012,65,665,275,364,26,.433,4,2,2,0,.500,-3.05,0.45,1,0,W-L adjusted to 270-369-26 by NCAA (more,/cfb/friv/forfeits.cgi),
239,Tennessee,/cfb/schools/tennessee/,1902,2012,108,1149,769,329,51,.691,49,25,24,0,.510,10.41,5.36,42,13,W-L adjusted to 770-329-50 by NCAA (more,/cfb/friv/forfeits.cgi),
240,Tennessee Medical College,/cfb/schools/tennessee-medical-college/,1904,1904,1,6,2,4,0,.333,,,,,,-13.94,1.79,0,0,,
241,Tennessee State,/cfb/schools/tennessee-state/,1977,1977,1,10,8,1,1,.850,,,,,,3.58,-8.07,0,0,,
242,Texas,/cfb/schools/texas/,1902,2012,111,1159,807,320,32,.710,50,26,22,2,.540,12.12,6.05,45,29,W-L adjusted to 808-320-31 by NCAA (more,/cfb/friv/forfeits.cgi),
243,Texas A&amp;M,/cfb/schools/texas-am/,1903,2012,110,1140,659,437,44,.597,33,14,19,0,.424,7.63,5.13,24,19,,
244,Texas Christian,/cfb/schools/texas-christian/,1903,2012,107,1116,572,494,50,.535,28,13,14,1,.482,2.32,3.47,17,15,W-L adjusted to 572-493-50 by NCAA (more,/cfb/friv/forfeits.cgi),
245,Texas Southern,/cfb/schools/texas-southern/,1977,1977,1,11,6,4,1,.591,,,,,,-5.98,-9.32,0,0,,
246,Texas State,/cfb/schools/texas-state/,2012,2012,1,0,,,,,0,0,0,0,,,,0,0,,
247,Texas Tech,/cfb/schools/texas-tech/,1932,2012,81,896,493,379,24,.564,34,12,21,1,.368,4.15,2.78,11,10,,
248,Texas-Arlington,/cfb/schools/texas-arlington/,1971,1981,11,120,49,71,0,.408,,,,,,-9.71,-5.84,0,1,,
249,Texas-El Paso,/cfb/schools/texas-el-paso/,1935,2012,75,801,303,480,18,.390,13,5,8,0,.385,-8.67,-4.07,0,2,,
250,Texas-San Antonio,/cfb/schools/texas-san-antonio/,2012,2012,1,0,,,,,0,0,0,0,,,,0,0,,
251,Toledo,/cfb/schools/toledo/,1962,2012,51,564,321,235,8,.576,12,8,4,0,.667,-5.41,-7.21,4,10,W-L adjusted to 323-233-8 by NCAA (more,/cfb/friv/forfeits.cgi),
252,Trinity (CT),/cfb/schools/trinity-ct/,1887,1901,15,126,50,62,14,.452,,,,,,-4.52,1.72,0,0,,
253,Troy,/cfb/schools/troy/,2001,2012,12,134,72,62,0,.537,5,2,3,0,.400,-4.79,-4.62,0,5,,
254,Tufts,/cfb/schools/tufts/,1877,1905,17,178,70,103,5,.407,,,,,,-6.22,1.83,0,0,,
255,Tulane,/cfb/schools/tulane/,1902,2012,108,1075,471,569,35,.454,10,4,6,0,.400,0.77,4.02,7,4,W-L adjusted to 468-572-35 by NCAA (more,/cfb/friv/forfeits.cgi),
256,Tulsa,/cfb/schools/tulsa/,1917,2012,81,864,448,398,18,.529,18,8,10,0,.444,-1.14,-1.37,8,26,,
257,UCLA,/cfb/schools/ucla/,1928,2012,85,908,533,344,31,.604,31,14,16,1,.468,9.49,6.93,30,16,W-L adjusted to 526-351-31 by NCAA (more,/cfb/friv/forfeits.cgi),
258,Union (NY),/cfb/schools/union-ny/,1894,1902,3,18,3,15,0,.167,,,,,,-10.45,8.70,0,0,,
259,Utah,/cfb/schools/utah/,1905,2012,106,1027,592,405,30,.591,17,13,4,0,.765,1.71,-0.51,5,24,,
260,Utah State,/cfb/schools/utah-state/,1912,2012,98,957,451,478,28,.486,6,1,5,0,.167,-5.36,-3.46,1,11,W-L adjusted to 453-476-28 by NCAA (more,/cfb/friv/forfeits.cgi),
261,Vanderbilt,/cfb/schools/vanderbilt/,1902,2012,109,1096,502,551,43,.478,5,2,2,1,.500,3.95,5.48,1,0,W-L adjusted to 503-550-43 by NCAA (more,/cfb/friv/forfeits.cgi),
262,Vermont,/cfb/schools/vermont/,1901,1905,5,48,21,22,5,.490,,,,,,-3.55,3.51,0,0,,
263,Villanova,/cfb/schools/villanova/,1905,1980,59,547,270,260,17,.509,5,2,2,1,.500,-2.24,-1.31,3,0,,
264,Virginia,/cfb/schools/virginia/,1890,2012,109,1106,545,524,37,.509,18,7,11,0,.389,1.04,2.26,9,2,,
265,Virginia Military Institute,/cfb/schools/virginia-military-institute/,1904,1981,70,684,306,344,34,.472,,,,,,-5.31,-2.01,1,7,,
266,Virginia Tech,/cfb/schools/virginia-tech/,1902,2012,109,1116,654,418,44,.606,25,9,16,0,.360,3.05,0.69,18,8,W-L adjusted to 655-417-44 by NCAA (more,/cfb/friv/forfeits.cgi),
267,Wabash,/cfb/schools/wabash/,1904,1905,2,17,8,9,0,.471,,,,,,3.10,5.44,0,0,,
268,Wake Forest,/cfb/schools/wake-forest/,1908,2012,105,1046,410,605,31,.407,10,6,4,0,.600,-2.78,2.49,4,2,,
269,Washburn,/cfb/schools/washburn/,1905,1940,7,68,29,38,1,.434,,,,,,-11.76,-5.97,0,0,,
270,Washington,/cfb/schools/washington/,1916,2012,96,988,566,390,32,.589,30,15,14,1,.517,7.87,6.00,21,18,W-L adjusted to 569-387-32 by NCAA (more,/cfb/friv/forfeits.cgi),
271,Washington &amp; Jefferson,/cfb/schools/washington-jefferson/,1905,1934,30,288,196,71,21,.717,1,0,0,1,.500,4.76,1.61,0,0,,
272,Washington &amp; Lee,/cfb/schools/washington-lee/,1907,1953,44,390,191,174,25,.522,1,0,1,0,.000,-0.76,1.51,1,2,,
273,Washington (MO),/cfb/schools/washington-mo/,1902,1942,40,331,147,165,19,.473,,,,,,-5.21,-0.25,0,3,,
274,Washington State,/cfb/schools/washington-state/,1917,2012,93,942,424,480,38,.470,9,5,4,0,.556,2.46,4.76,11,4,W-L adjusted to 426-478-38 by NCAA (more,/cfb/friv/forfeits.cgi),
275,Wesleyan (CT),/cfb/schools/wesleyan-ct/,1882,1905,24,217,92,118,7,.440,,,,,,0.37,7.93,0,0,,
276,West Texas A&amp;M,/cfb/schools/west-texas-am/,1941,1985,44,446,212,225,9,.485,4,4,0,0,1.000,-8.63,-7.89,0,4,,
277,West Virginia,/cfb/schools/west-virginia/,1909,2012,100,1052,611,400,41,.600,31,14,17,0,.452,3.91,1.79,18,15,,
278,West Virginia Wesleyan,/cfb/schools/west-virginia-wesleyan/,1913,1916,4,33,16,16,1,.500,,,,,,-1.55,3.98,0,0,,
279,Western Carolina,/cfb/schools/western-carolina/,1977,1981,5,55,25,28,2,.473,,,,,,-8.00,-7.91,0,0,,
280,Western Kentucky,/cfb/schools/western-kentucky/,2007,2012,6,60,18,42,0,.300,0,0,0,0,,-12.22,-5.07,0,0,,
281,Western Michigan,/cfb/schools/western-michigan/,1962,2012,51,548,283,258,7,.523,4,0,4,0,.000,-7.30,-7.46,0,2,W-L adjusted to 284-257-7 by NCAA (more,/cfb/friv/forfeits.cgi),
282,Western State,/cfb/schools/western-state/,1924,1937,14,95,19,76,0,.200,,,,,,-20.15,-5.54,0,0,,
283,Whitman,/cfb/schools/whitman/,1923,1924,2,12,2,10,0,.167,,,,,,-13.95,5.54,0,0,,
284,Wichita State,/cfb/schools/wichita-state/,1945,1986,42,433,167,254,12,.400,3,0,3,0,.000,-10.34,-5.71,0,5,W-L adjusted to 168-253-12 by NCAA (more,/cfb/friv/forfeits.cgi),
285,William &amp; Mary,/cfb/schools/william-mary/,1922,1983,55,559,260,279,20,.483,3,1,2,0,.333,-4.63,-3.21,3,4,,
286,Williams,/cfb/schools/williams/,1886,1906,21,211,107,90,14,.540,,,,,,1.15,4.48,0,0,,
287,Wisconsin,/cfb/schools/wisconsin/,1892,2012,121,1147,630,465,52,.572,23,11,12,0,.478,7.88,7.06,20,13,W-L adjusted to 631-464-52 by NCAA (more,/cfb/friv/forfeits.cgi),
288,Wofford,/cfb/schools/wofford/,1914,1936,15,128,36,88,4,.297,,,,,,-13.04,-1.03,0,0,,
289,WPI,/cfb/schools/wpi/,1888,1893,2,11,3,7,1,.318,,,,,,-12.11,1.14,0,0,,
290,Wyoming,/cfb/schools/wyoming/,1905,2012,101,1006,470,510,26,.480,13,6,7,0,.462,-4.48,-1.41,4,14,W-L adjusted to 471-509-26 by NCAA (more,/cfb/friv/forfeits.cgi),
291,Xavier,/cfb/schools/xavier/,1935,1973,16,160,70,86,4,.450,,,,,,-11.58,-7.54,0,0,,
292,Yale,/cfb/schools/yale/,1872,1981,108,973,718,203,52,.765,,,,,,7.86,1.45,4,11,,
